College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST,Year
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",ME,MECHANICAL ENGINEERING,147.5,136.0,126.0,127.0,,,98.0,121.0,,2024
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CS,COMPUTER SCIENCE AND ENGINEERING,147.5,137.0,95.0,130.5,,,,,,2024
5536,"Mangayarkarasi College of Engineering, 7-1-139, 1st Street, Mangayarkarasi Nagar, Paravai, Madurai-625402.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),147.5,119.0,124.5,,,,110.5,129.0,,2024
3801,"A.V.C. College of Engineering, Mannampandal, Mayiladuthurai, Nagapattinam-609305.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147.5,98.5,143.5,136.5,,,,,,2024
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai-600055.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),147.5,100.5,145.5,120.0,,,,,,2024
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147.5,140.0,136.0,113.5,,,,,,2024
3819,"Saranathan College of Engineering (Autonomous), Venkateswara Nagar, Edamalaipattipudur Post, Panjappur Village, Srirangam Taluk, Tiruchirappalli-620012.",ME,MECHANICAL ENGINEERING,147.5,131.0,138.5,120.5,,,122.5,,,2024
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",SC,Computer Science and Engineering (Cyber Security),147.5,133.5,144.0,122.0,,,,,,2024
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",AE,AERONAUTICAL ENGINEERING,147.0,136.5,130.0,138.0,,,129.0,121.0,,2024
1509,"Meenakshi College of Engineering, 12,Vembuli Amman Koil Street, West K K Nagar, Chennai-600078.",IT,INFORMATION TECHNOLOGY,147.0,131.0,125.0,131.5,,,107.0,,,2024
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147.0,142.0,,121.5,,,104.5,104.0,,2024
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",CS,COMPUTER SCIENCE AND ENGINEERING,147.0,131.5,,132.5,,,,104.5,108.5,2024
1409,"Karpaga Vinayaga College of Engineering and Technology, G.S.T. Road, Chinna Kolambakkam, Palayanoor Post, Madurantagam Taluk, Kancheepuram Dist-603308.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147.0,129.0,131.0,106.0,,,,,,2024
3819,"Saranathan College of Engineering (Autonomous), Venkateswara Nagar, Edamalaipattipudur Post, Panjappur Village, Srirangam Taluk, Tiruchirappalli-620012.",CE,CIVIL ENGINEERING,147.0,117.5,134.5,,,,88.5,,,2024
1408,"IFET College of Engineering (Autonomous), IFET Nagar, Gangarampalayam, Valavanur Post, Villupuram District-605108.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147.0,113.0,99.0,139.0,,,,,,2024
3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",AD,Artificial Intelligence and Data Science,147.0,139.0,145.0,123.5,,,96.5,102.0,,2024
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",SC,Computer Science and Engineering (Cyber Security),147.0,138.5,,134.5,,,103.5,111.5,,2024
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",BM,BIO MEDICAL ENGINEERING,146.5,131.5,122.5,124.0,,,134.5,146.0,134.0,2024
1405,"Dhanalakshmi College of Engineering, Manimangalam Puducheri Road, Manimangalam, Manimangalam Post, Sriperumbudur Taluk, Kancheepuram District, Chennai-601301.",IT,INFORMATION TECHNOLOGY,146.5,124.0,107.0,116.5,,,106.0,,,2024
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.5,128.0,97.0,121.0,,,98.0,,,2024
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,CE,CIVIL ENGINEERING,146.5,119.5,130.0,128.5,,,128.0,109.0,,2024
1420,"Tagore Engineering College, Rathinamangalam, Vandalur, Kanchipuram, Chennai-600127.",IT,INFORMATION TECHNOLOGY,146.5,126.0,123.0,127.5,,,114.0,,,2024
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.5,120.5,94.0,127.5,,,111.0,119.0,135.5,2024
4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",IT,INFORMATION TECHNOLOGY,146.5,139.5,113.0,127.5,,,,,,2024
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",CE,CIVIL ENGINEERING,146.5,107.5,119.5,111.0,,,,,,2024
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram-631604.",ME,MECHANICAL ENGINEERING,146.5,130.5,128.0,,,,86.5,,,2024
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.5,139.0,139.5,138.0,,,,103.5,,2024
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CH,CHEMICAL ENGINEERING,146.5,101.5,138.5,120.5,,,96.0,,,2024
3795,SRM TRP Engineering College Irungalur Manachanallur Taluk Tiruchirappalli District 621105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,135.0,142.0,119.5,,,,,,2024
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",IT,INFORMATION TECHNOLOGY,146.5,82.5,,,,,,,,2024
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,CE,CIVIL ENGINEERING,146.0,125.0,141.5,129.0,,,132.0,,,2024
4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.0,139.5,118.5,130.0,,,,,,2024
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,CE,CIVIL ENGINEERING,146.0,124.5,98.5,123.5,,,121.0,,124.0,2024
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.0,125.5,,129.0,,,,82.5,,2024
1420,"Tagore Engineering College, Rathinamangalam, Vandalur, Kanchipuram, Chennai-600127.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.0,130.0,132.0,,,,,,,2024
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.0,120.5,143.5,117.5,,,115.5,,,2024
5832,"N.P.R College of Engineering and Technology (Autonomous), Punnappatti Village, Uluppakudi, Natham, Dindigul District-624401.",IT,INFORMATION TECHNOLOGY,146.0,141.0,132.0,107.5,,,,,,2024
5865,"Nadar Saraswathi College of Engineering and Technology, Vadapudupatti, Annanji Post, Theni -625531.",IT,INFORMATION TECHNOLOGY,146.0,116.5,110.0,,,,,,,2024
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",AD,Artificial Intelligence and Data Science,146.0,126.5,142.0,110.5,,,,,111.0,2024
1408,"IFET College of Engineering (Autonomous), IFET Nagar, Gangarampalayam, Valavanur Post, Villupuram District-605108.",SC,Computer Science and Engineering (Cyber Security),146.0,121.5,134.5,137.0,,,,,,2024
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",AU,AUTOMOBILE ENGINEERING,146.0,142.0,133.0,142.0,,,120.0,,,2024
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),146.0,126.5,129.0,139.5,,,,,,2024
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",AD,Artificial Intelligence and Data Science,146.0,133.5,97.0,94.5,,,,123.5,,2024
2721,"Tamilnadu College of Engineering, Palanisame Ravi Nagar, Karumathampatti Post, Coimbatore-641659.",CS,COMPUTER SCIENCE AND ENGINEERING,146.0,116.5,,,,,,,,2024
4959,"Kamaraj College of Engineering and Technology (Autonomous), S.P.G.C.Nagar Post Box12, K.Vellakulam, Virudhunagar-626001.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.5,143.0,139.0,120.0,,,133.5,,,2024
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",AD,Artificial Intelligence and Data Science,145.5,117.5,,122.0,,,,116.0,99.0,2024
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,145.5,132.0,144.5,114.5,,,,,,2024
3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",AD,Artificial Intelligence and Data Science,145.5,130.0,122.5,117.0,,,,,,2024
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,145.5,124.0,122.5,122.0,,,,110.0,94.5,2024
4931,"Grace College of Engineering , Chandy Nagar, Mullakkadu, Thoothukudi -628005.",CS,COMPUTER SCIENCE AND ENGINEERING,145.5,103.0,138.0,,,,,,,2024
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),145.5,133.0,,132.5,,,125.5,116.0,110.5,2024
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",CO,COMPUTER AND COMMUNICATION ENGINEERING,145.5,142.0,124.0,133.5,,,106.0,99.0,,2024
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",AD,Artificial Intelligence and Data Science,145.5,134.0,,117.0,,,,129.0,,2024
1501,"Adhiparasakthi College of Engineering, G.B.Nagar, Kalavai, Arcot Taluk, Vellore District-632506.",CS,COMPUTER SCIENCE AND ENGINEERING,145.5,135.0,,127.5,,,,,,2024
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",MZ,Mechatronics Engineering,145.5,134.0,,115.0,,,,100.0,,2024
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",ME,MECHANICAL ENGINEERING,145.5,132.5,,116.5,,,,,,2024
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore-641105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.5,132.0,132.0,132.5,,,,101.0,,2024
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",IT,INFORMATION TECHNOLOGY,145.5,136.0,,84.5,,,,,,2024
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",SC,Computer Science and Engineering (Cyber Security),145.5,134.5,142.5,129.0,,,,,,2024
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",CI,Computer Science and Engineering (Internet of Things),145.5,142.0,,139.0,,,,,,2024
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.5,142.5,146.0,126.5,,,92.0,,,2024
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",CS,COMPUTER SCIENCE AND ENGINEERING,145.5,113.0,133.0,118.5,,,100.0,105.5,,2024
3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",IT,INFORMATION TECHNOLOGY,145.5,116.0,129.5,,,,93.5,140.0,,2024
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",BT,BIO TECHNOLOGY,145.0,125.0,100.0,113.0,,,97.5,,,2024
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,145.0,113.5,118.0,104.0,,,,,111.5,2024
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.0,136.5,100.5,120.5,,,,,,2024
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.0,104.0,133.5,,,,,,,2024
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",IT,INFORMATION TECHNOLOGY,145.0,133.0,119.0,114.5,,,125.0,144.5,,2024
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",IT,INFORMATION TECHNOLOGY,145.0,136.5,121.0,132.0,,,116.0,,,2024
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",CI,Computer Science and Engineering (Internet of Things),145.0,131.5,,135.5,,,,,,2024
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",CE,CIVIL ENGINEERING,145.0,126.5,,123.5,,,,109.0,115.0,2024
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",EV,Electronics Engineering (VLSI Design and Technology),145.0,139.0,,140.5,,,,,,2024
3806,"E.G.S. Pillay Engineering College (Autonomous), Old Nagore Road, Nagore Post, Nagapattinam District-611002.",BM,BIO MEDICAL ENGINEERING,145.0,105.5,137.0,117.0,,,98.5,,,2024
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",CS,COMPUTER SCIENCE AND ENGINEERING,145.0,140.0,118.5,134.5,,,104.5,107.0,,2024
3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",IT,INFORMATION TECHNOLOGY,145.0,135.0,,117.5,,,87.5,,,2024
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.5,129.0,137.5,123.99,,,112.5,,,2024
1238,"GRT Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",CS,COMPUTER SCIENCE AND ENGINEERING,144.5,106.5,128.0,125.0,,,,,,2024
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",CS,COMPUTER SCIENCE AND ENGINEERING,144.5,121.0,136.0,113.5,,,95.0,131.0,85.5,2024
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",BT,BIO TECHNOLOGY,144.5,122.5,,126.5,,,108.5,143.5,,2024
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,142.0,,125.5,,,101.0,,,2024
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",CH,CHEMICAL ENGINEERING,144.5,132.5,125.5,125.0,,,92.0,119.5,,2024
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",IT,INFORMATION TECHNOLOGY,144.5,137.0,,137.5,,,111.0,,,2024
3786,"M.A.M. School of Engineering (Autonomous), Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli-621105.",CS,COMPUTER SCIENCE AND ENGINEERING,144.5,116.5,137.0,118.0,,,124.0,,,2024
1207,"Kings Engineering College, Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram-602117.",AD,Artificial Intelligence and Data Science,144.5,112.0,160.5,126.5,,,108.5,,,2024
3807,"J.J. College of Engineering and Technology, Ammapettai, Poolankulathupatti Post, Tiruchirappalli-620009.",IT,INFORMATION TECHNOLOGY,144.5,126.5,123.0,,,,,,,2024
2656,"Builders Engineering College (Autonomous), EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,133.0,132.5,128.0,,,124.5,140.5,,2024
1015,University College of Engineering Arni Arni to Devikapuram Road Thatchur Arni Thiruvannamalai District 632326,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,133.5,,120.0,,,,,,2024
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",CS,COMPUTER SCIENCE AND ENGINEERING,144.5,130.5,,138.5,,,,,,2024
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AD,Artificial Intelligence and Data Science,144.5,119.5,106.5,113.0,,,,125.5,124.5,2024
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,ME,MECHANICAL ENGINEERING,144.5,125.5,131.5,114.0,,,112.5,117.0,99.5,2024
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,128.5,140.0,126.0,,,,119.0,,2024
2776,"R V S Technical Campus Coimbatore, Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",SC,Computer Science and Engineering (Cyber Security),144.5,130.0,125.0,140.5,,,107.5,129.0,,2024
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",IT,INFORMATION TECHNOLOGY,144.5,116.5,,135.5,,,,,,2024
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",AD,Artificial Intelligence and Data Science,144.5,132.5,115.0,130.0,,,,,,2024
4864,"V V College of Engineering, V.V. Nagar, Arasur Village, Idaichivilai Post, Sathankulam Taluk, Tuticorin District, Tirunelveli-628656.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.0,120.0,,,,,,,,2024
4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District-629203.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.0,122.5,,,,,,,,2024
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",ME,MECHANICAL ENGINEERING,144.0,135.5,142.5,132.5,,,105.5,128.5,,2024
3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.0,113.0,,103.5,,,104.0,,,2024
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.0,112.5,158.0,,,,,,,2024
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",EV,Electronics Engineering (VLSI Design and Technology),144.0,113.0,109.0,107.5,,,,,,2024
1452,"PERI Institute of Technology (Autonomous), Mannivakkam,Tambaram, Kancheepuram, Chennai-600048.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.0,98.5,,95.5,,,,,,2024
